latitude,longitude,state,grid_cell_id,population_total,population_at_risk,area_km2,density_per_km2,elevation_proxy_m,landslide_exposure_class,is_synthetic,data_source
27.35,89.95,Assam,POP_00232,17558,5267,109.49,160.4,1319.2,MEDIUM,True,SYNTHETIC_DEMO
27.45,89.95,Assam,POP_00233,18779,11267,109.39,171.7,1580.3,HIGH,True,SYNTHETIC_DEMO
27.55,89.95,Assam,POP_00234,26017,7805,109.29,238.1,1172.4,MEDIUM,True,SYNTHETIC_DEMO
27.65,89.95,Assam,POP_00235,22217,6665,109.19,203.5,1158.4,MEDIUM,True,SYNTHETIC_DEMO
27.75,89.95,Assam,POP_00236,42125,12637,109.09,386.2,1072.0,MEDIUM,True,SYNTHETIC_DEMO
27.85,89.95,Assam,POP_00237,21261,6378,108.99,195.1,1278.7,MEDIUM,True,SYNTHETIC_DEMO
27.95,89.95,Assam,POP_00238,117649,70589,108.89,1080.5,1865.4,HIGH,True,SYNTHETIC_DEMO
28.05,89.95,Assam,POP_00239,41315,24789,108.79,379.8,1624.3,HIGH,True,SYNTHETIC_DEMO
24.15,90.05,Assam,POP_00240,10407,1040,112.47,92.5,306.3,LOW,True,SYNTHETIC_DEMO
24.25,90.05,Assam,POP_00241,73345,7334,112.38,652.6,375.8,LOW,True,SYNTHETIC_DEMO
24.35,90.05,Assam,POP_00242,107128,10712,112.29,954.0,265.6,LOW,True,SYNTHETIC_DEMO
24.45,90.05,Assam,POP_00243,276207,27620,112.21,2461.6,118.0,LOW,True,SYNTHETIC_DEMO
24.55,90.05,Assam,POP_00244,59671,5967,112.12,532.2,257.1,LOW,True,SYNTHETIC_DEMO
24.65,90.05,Assam,POP_00245,63302,6330,112.03,565.1,793.5,LOW,True,SYNTHETIC_DEMO
24.75,90.05,Assam,POP_00246,14630,1463,111.94,130.7,746.9,LOW,True,SYNTHETIC_DEMO
24.85,90.05,Assam,POP_00247,296730,89019,111.85,2653.0,842.6,MEDIUM,True,SYNTHETIC_DEMO
24.95,90.05,Assam,POP_00248,72563,21768,111.76,649.3,837.0,MEDIUM,True,SYNTHETIC_DEMO
25.05,90.05,Assam,POP_00249,105026,10502,111.67,940.5,547.7,LOW,True,SYNTHETIC_DEMO
25.15,90.05,Assam,POP_00250,233476,23347,111.58,2092.5,696.5,LOW,True,SYNTHETIC_DEMO
25.25,90.05,Assam,POP_00251,18402,5520,111.48,165.1,925.9,MEDIUM,True,SYNTHETIC_DEMO
25.35,90.05,Assam,POP_00252,36674,3667,111.39,329.2,638.6,LOW,True,SYNTHETIC_DEMO
25.45,90.05,Assam,POP_00253,21963,2196,111.3,197.3,498.8,LOW,True,SYNTHETIC_DEMO
25.55,90.05,Assam,POP_00254,119651,35895,111.21,1075.9,894.4,MEDIUM,True,SYNTHETIC_DEMO
25.65,90.05,Assam,POP_00255,27950,8385,111.11,251.5,1006.7,MEDIUM,True,SYNTHETIC_DEMO
25.75,90.05,Assam,POP_00256,26029,7808,111.02,234.4,1438.5,MEDIUM,True,SYNTHETIC_DEMO
25.85,90.05,Assam,POP_00257,17679,5303,110.93,159.4,1309.4,MEDIUM,True,SYNTHETIC_DEMO
25.95,90.05,Assam,POP_00258,109689,32906,110.83,989.7,1269.9,MEDIUM,True,SYNTHETIC_DEMO
26.05,90.05,Assam,POP_00259,65310,19593,110.74,589.8,895.9,MEDIUM,True,SYNTHETIC_DEMO
26.15,90.05,Assam,POP_00260,38682,3868,110.65,349.6,718.4,LOW,True,SYNTHETIC_DEMO
26.25,90.05,Assam,POP_00261,31974,9592,110.55,289.2,1070.6,MEDIUM,True,SYNTHETIC_DEMO
26.35,90.05,Assam,POP_00262,690562,207168,110.46,6251.9,884.2,MEDIUM,True,SYNTHETIC_DEMO
26.45,90.05,Assam,POP_00263,27044,8113,110.36,245.1,1334.5,MEDIUM,True,SYNTHETIC_DEMO
26.55,90.05,Assam,POP_00264,105377,31613,110.26,955.7,901.0,MEDIUM,True,SYNTHETIC_DEMO
26.65,90.05,Assam,POP_00265,50246,5024,110.17,456.1,783.1,LOW,True,SYNTHETIC_DEMO
26.75,90.05,Assam,POP_00266,73712,22113,110.07,669.7,1447.0,MEDIUM,True,SYNTHETIC_DEMO
26.85,90.05,Assam,POP_00267,26215,7864,109.98,238.4,1475.1,MEDIUM,True,SYNTHETIC_DEMO
26.95,90.05,Assam,POP_00268,93104,55862,109.88,847.3,1611.8,HIGH,True,SYNTHETIC_DEMO
27.05,90.05,Assam,POP_00269,24945,14967,109.78,227.2,1765.6,HIGH,True,SYNTHETIC_DEMO
27.15,90.05,Assam,POP_00270,28839,8651,109.68,262.9,1238.6,MEDIUM,True,SYNTHETIC_DEMO
27.25,90.05,Assam,POP_00271,25623,7686,109.58,233.8,1241.9,MEDIUM,True,SYNTHETIC_DEMO
27.35,90.05,Assam,POP_00272,87750,26325,109.49,801.5,1315.7,MEDIUM,True,SYNTHETIC_DEMO
27.45,90.05,Assam,POP_00273,95341,28602,109.39,871.6,1008.9,MEDIUM,True,SYNTHETIC_DEMO
27.55,90.05,Assam,POP_00274,14750,4425,109.29,135.0,1459.1,MEDIUM,True,SYNTHETIC_DEMO
27.65,90.05,Assam,POP_00275,45883,13764,109.19,420.2,1370.0,MEDIUM,True,SYNTHETIC_DEMO
27.75,90.05,Assam,POP_00276,41374,12412,109.09,379.3,1288.9,MEDIUM,True,SYNTHETIC_DEMO
27.85,90.05,Assam,POP_00277,9985,2995,108.99,91.6,1129.4,MEDIUM,True,SYNTHETIC_DEMO
27.95,90.05,Assam,POP_00278,19045,5713,108.89,174.9,1221.4,MEDIUM,True,SYNTHETIC_DEMO
28.05,90.05,Assam,POP_00279,46752,14025,108.79,429.8,1219.3,MEDIUM,True,SYNTHETIC_DEMO
24.15,90.15,Assam,POP_00280,52562,5256,112.47,467.3,349.8,LOW,True,SYNTHETIC_DEMO
24.25,90.15,Assam,POP_00281,109627,10962,112.38,975.5,0,LOW,True,SYNTHETIC_DEMO
24.35,90.15,Assam,POP_00282,65754,6575,112.29,585.6,368.8,LOW,True,SYNTHETIC_DEMO
24.45,90.15,Assam,POP_00283,29800,2980,112.21,265.6,664.8,LOW,True,SYNTHETIC_DEMO
24.55,90.15,Assam,POP_00284,39284,3928,112.12,350.4,227.4,LOW,True,SYNTHETIC_DEMO
24.65,90.15,Assam,POP_00285,36373,10911,112.03,324.7,847.1,MEDIUM,True,SYNTHETIC_DEMO
24.75,90.15,Assam,POP_00286,116878,11687,111.94,1044.1,345.2,LOW,True,SYNTHETIC_DEMO
24.85,90.15,Assam,POP_00287,34106,3410,111.85,304.9,500.8,LOW,True,SYNTHETIC_DEMO
24.95,90.15,Assam,POP_00288,24401,2440,111.76,218.3,726.1,LOW,True,SYNTHETIC_DEMO
25.05,90.15,Assam,POP_00289,54968,5496,111.67,492.3,146.2,LOW,True,SYNTHETIC_DEMO
25.15,90.15,Assam,POP_00290,50867,5086,111.58,455.9,656.8,LOW,True,SYNTHETIC_DEMO
25.25,90.15,Assam,POP_00291,20633,2063,111.48,185.1,621.9,LOW,True,SYNTHETIC_DEMO
25.35,90.15,Assam,POP_00292,75134,22540,111.39,674.5,1282.6,MEDIUM,True,SYNTHETIC_DEMO
25.45,90.15,Assam,POP_00293,137255,13725,111.3,1233.2,178.1,LOW,True,SYNTHETIC_DEMO
25.55,90.15,Assam,POP_00294,54120,16236,111.21,486.7,1384.2,MEDIUM,True,SYNTHETIC_DEMO
25.65,90.15,Assam,POP_00295,29959,2995,111.11,269.6,656.8,LOW,True,SYNTHETIC_DEMO
25.75,90.15,Assam,POP_00296,66088,19826,111.02,595.3,907.2,MEDIUM,True,SYNTHETIC_DEMO
25.85,90.15,Assam,POP_00297,142315,42694,110.93,1282.9,978.1,MEDIUM,True,SYNTHETIC_DEMO
25.95,90.15,Assam,POP_00298,37639,11291,110.83,339.6,924.8,MEDIUM,True,SYNTHETIC_DEMO
26.05,90.15,Assam,POP_00299,67778,20333,110.74,612.0,944.4,MEDIUM,True,SYNTHETIC_DEMO
26.15,90.15,Assam,POP_00300,37266,3726,110.65,336.8,696.5,LOW,True,SYNTHETIC_DEMO
26.25,90.15,Assam,POP_00301,105935,31780,110.55,958.2,1399.6,MEDIUM,True,SYNTHETIC_DEMO
26.35,90.15,Assam,POP_00302,12845,3853,110.46,116.3,965.1,MEDIUM,True,SYNTHETIC_DEMO
26.45,90.15,Assam,POP_00303,67664,20299,110.36,613.1,887.7,MEDIUM,True,SYNTHETIC_DEMO
26.55,90.15,Assam,POP_00304,39336,11800,110.26,356.7,1129.6,MEDIUM,True,SYNTHETIC_DEMO
26.65,90.15,Assam,POP_00305,38340,11502,110.17,348.0,1002.6,MEDIUM,True,SYNTHETIC_DEMO
26.75,90.15,Assam,POP_00306,70597,21179,110.07,641.4,1129.5,MEDIUM,True,SYNTHETIC_DEMO
26.85,90.15,Assam,POP_00307,30575,9172,109.98,278.0,1120.7,MEDIUM,True,SYNTHETIC_DEMO
26.95,90.15,Assam,POP_00308,27625,8287,109.88,251.4,1215.7,MEDIUM,True,SYNTHETIC_DEMO
27.05,90.15,Assam,POP_00309,21307,12784,109.78,194.1,1517.4,HIGH,True,SYNTHETIC_DEMO
27.15,90.15,Assam,POP_00310,76373,45823,109.68,696.3,1546.8,HIGH,True,SYNTHETIC_DEMO
27.25,90.15,Assam,POP_00311,55652,16695,109.58,507.8,829.4,MEDIUM,True,SYNTHETIC_DEMO
27.35,90.15,Assam,POP_00312,71397,21419,109.49,652.1,1371.2,MEDIUM,True,SYNTHETIC_DEMO
27.45,90.15,Assam,POP_00313,12976,3892,109.39,118.6,1390.8,MEDIUM,True,SYNTHETIC_DEMO
27.55,90.15,Assam,POP_00314,114185,34255,109.29,1044.8,1487.8,MEDIUM,True,SYNTHETIC_DEMO
27.65,90.15,Assam,POP_00315,81172,24351,109.19,743.4,1337.8,MEDIUM,True,SYNTHETIC_DEMO
27.75,90.15,Assam,POP_00316,56096,16828,109.09,514.2,1219.9,MEDIUM,True,SYNTHETIC_DEMO
27.85,90.15,Assam,POP_00317,31177,18706,108.99,286.1,1607.5,HIGH,True,SYNTHETIC_DEMO
27.95,90.15,Assam,POP_00318,17091,10254,108.89,157.0,1745.2,HIGH,True,SYNTHETIC_DEMO
28.05,90.15,Assam,POP_00319,101936,61161,108.79,937.0,1735.3,HIGH,True,SYNTHETIC_DEMO
24.15,90.25,Assam,POP_00320,250882,25088,112.47,2230.7,612.5,LOW,True,SYNTHETIC_DEMO
24.25,90.25,Assam,POP_00321,24437,2443,112.38,217.4,347.9,LOW,True,SYNTHETIC_DEMO
24.35,90.25,Assam,POP_00322,80310,8031,112.29,715.2,470.2,LOW,True,SYNTHETIC_DEMO
24.45,90.25,Assam,POP_00323,93619,9361,112.21,834.4,444.7,LOW,True,SYNTHETIC_DEMO
24.55,90.25,Assam,POP_00324,191046,19104,112.12,1704.0,0,LOW,True,SYNTHETIC_DEMO
24.65,90.25,Assam,POP_00325,56833,17049,112.03,507.3,865.0,MEDIUM,True,SYNTHETIC_DEMO
24.75,90.25,Assam,POP_00326,156884,15688,111.94,1401.5,555.3,LOW,True,SYNTHETIC_DEMO
24.85,90.25,Assam,POP_00327,15388,1538,111.85,137.6,577.0,LOW,True,SYNTHETIC_DEMO
24.95,90.25,Assam,POP_00328,30628,9188,111.76,274.1,1060.0,MEDIUM,True,SYNTHETIC_DEMO
25.05,90.25,Assam,POP_00329,27645,8293,111.67,247.6,873.4,MEDIUM,True,SYNTHETIC_DEMO
25.15,90.25,Assam,POP_00330,157582,15758,111.58,1412.3,440.9,LOW,True,SYNTHETIC_DEMO
25.25,90.25,Assam,POP_00331,63475,6347,111.48,569.4,785.2,LOW,True,SYNTHETIC_DEMO
25.35,90.25,Assam,POP_00332,118998,35699,111.39,1068.3,985.0,MEDIUM,True,SYNTHETIC_DEMO
25.45,90.25,Assam,POP_00333,27765,2776,111.3,249.5,444.6,LOW,True,SYNTHETIC_DEMO
25.55,90.25,Assam,POP_00334,20862,2086,111.21,187.6,690.4,LOW,True,SYNTHETIC_DEMO
25.65,90.25,Assam,POP_00335,23891,7167,111.11,215.0,894.7,MEDIUM,True,SYNTHETIC_DEMO
25.75,90.25,Assam,POP_00336,37122,11136,111.02,334.4,1082.2,MEDIUM,True,SYNTHETIC_DEMO
25.85,90.25,Assam,POP_00337,26671,8001,110.93,240.4,1193.5,MEDIUM,True,SYNTHETIC_DEMO
25.95,90.25,Assam,POP_00338,25408,7622,110.83,229.2,1080.7,MEDIUM,True,SYNTHETIC_DEMO
26.05,90.25,Assam,POP_00339,62045,6204,110.74,560.3,580.0,LOW,True,SYNTHETIC_DEMO
26.15,90.25,Assam,POP_00340,107673,64603,110.65,973.1,1532.2,HIGH,True,SYNTHETIC_DEMO
26.25,90.25,Assam,POP_00341,25433,2543,110.55,230.1,711.5,LOW,True,SYNTHETIC_DEMO
26.35,90.25,Assam,POP_00342,20623,12373,110.46,186.7,1530.0,HIGH,True,SYNTHETIC_DEMO
26.45,90.25,Assam,POP_00343,30456,9136,110.36,276.0,1006.4,MEDIUM,True,SYNTHETIC_DEMO
26.55,90.25,Assam,POP_00344,104820,10482,110.26,950.6,745.3,LOW,True,SYNTHETIC_DEMO
26.65,90.25,Assam,POP_00345,161363,96817,110.17,1464.7,1521.7,HIGH,True,SYNTHETIC_DEMO
26.75,90.25,Assam,POP_00346,246685,74005,110.07,2241.1,1030.2,MEDIUM,True,SYNTHETIC_DEMO
26.85,90.25,Assam,POP_00347,61962,18588,109.98,563.4,863.0,MEDIUM,True,SYNTHETIC_DEMO
26.95,90.25,Assam,POP_00348,32478,9743,109.88,295.6,1313.4,MEDIUM,True,SYNTHETIC_DEMO
27.05,90.25,Assam,POP_00349,144477,43343,109.78,1316.0,1438.6,MEDIUM,True,SYNTHETIC_DEMO
27.15,90.25,Assam,POP_00350,28251,16950,109.68,257.6,1787.0,HIGH,True,SYNTHETIC_DEMO
27.25,90.25,Assam,POP_00351,16757,10054,109.58,152.9,1569.7,HIGH,True,SYNTHETIC_DEMO
27.35,90.25,Assam,POP_00352,66360,19908,109.49,606.1,1197.4,MEDIUM,True,SYNTHETIC_DEMO
27.45,90.25,Assam,POP_00353,72375,21712,109.39,661.6,1474.9,MEDIUM,True,SYNTHETIC_DEMO
27.55,90.25,Assam,POP_00354,37618,11285,109.29,344.2,1276.4,MEDIUM,True,SYNTHETIC_DEMO
27.65,90.25,Assam,POP_00355,39043,11712,109.19,357.6,1202.3,MEDIUM,True,SYNTHETIC_DEMO
27.75,90.25,Assam,POP_00356,80627,24188,109.09,739.1,1172.7,MEDIUM,True,SYNTHETIC_DEMO
27.85,90.25,Assam,POP_00357,96316,28894,108.99,883.7,1395.2,MEDIUM,True,SYNTHETIC_DEMO
27.95,90.25,Assam,POP_00358,89707,53824,108.89,823.8,2293.3,HIGH,True,SYNTHETIC_DEMO
28.05,90.25,Assam,POP_00359,40240,12072,108.79,369.9,1217.7,MEDIUM,True,SYNTHETIC_DEMO
24.15,90.35,Assam,POP_00360,31763,9528,112.47,282.4,1065.4,MEDIUM,True,SYNTHETIC_DEMO
24.25,90.35,Assam,POP_00361,72274,7227,112.38,643.1,433.7,LOW,True,SYNTHETIC_DEMO
24.35,90.35,Assam,POP_00362,17177,5153,112.29,153.0,843.3,MEDIUM,True,SYNTHETIC_DEMO
24.45,90.35,Assam,POP_00363,87631,8763,112.21,781.0,328.7,LOW,True,SYNTHETIC_DEMO
24.55,90.35,Assam,POP_00364,73317,7331,112.12,653.9,765.3,LOW,True,SYNTHETIC_DEMO
24.65,90.35,Assam,POP_00365,8989,898,112.03,80.2,555.1,LOW,True,SYNTHETIC_DEMO
24.75,90.35,Assam,POP_00366,22233,2223,111.94,198.6,634.1,LOW,True,SYNTHETIC_DEMO
24.85,90.35,Assam,POP_00367,12996,1299,111.85,116.2,756.5,LOW,True,SYNTHETIC_DEMO
24.95,90.35,Assam,POP_00368,37276,11182,111.76,333.5,1245.2,MEDIUM,True,SYNTHETIC_DEMO
25.05,90.35,Assam,POP_00369,119192,11919,111.67,1067.4,508.5,LOW,True,SYNTHETIC_DEMO
25.15,90.35,Assam,POP_00370,22108,6632,111.58,198.1,997.4,MEDIUM,True,SYNTHETIC_DEMO
25.25,90.35,Assam,POP_00371,8240,824,111.48,73.9,393.9,LOW,True,SYNTHETIC_DEMO
25.35,90.35,Assam,POP_00372,41299,12389,111.39,370.8,1027.7,MEDIUM,True,SYNTHETIC_DEMO
25.45,90.35,Assam,POP_00373,122706,36811,111.3,1102.5,960.1,MEDIUM,True,SYNTHETIC_DEMO
25.55,90.35,Assam,POP_00374,85669,25700,111.21,770.4,1064.4,MEDIUM,True,SYNTHETIC_DEMO
25.65,90.35,Assam,POP_00375,33204,9961,111.11,298.8,1059.1,MEDIUM,True,SYNTHETIC_DEMO
25.75,90.35,Assam,POP_00376,25907,2590,111.02,233.4,784.8,LOW,True,SYNTHETIC_DEMO
25.85,90.35,Assam,POP_00377,175286,52585,110.93,1580.2,988.7,MEDIUM,True,SYNTHETIC_DEMO
25.95,90.35,Assam,POP_00378,29171,2917,110.83,263.2,600.9,LOW,True,SYNTHETIC_DEMO
26.05,90.35,Assam,POP_00379,23941,7182,110.74,216.2,1178.2,MEDIUM,True,SYNTHETIC_DEMO
26.15,90.35,Assam,POP_00380,56358,16907,110.65,509.4,1135.9,MEDIUM,True,SYNTHETIC_DEMO
26.25,90.35,Assam,POP_00381,47312,14193,110.55,428.0,1032.2,MEDIUM,True,SYNTHETIC_DEMO
26.35,90.35,Assam,POP_00382,33101,3310,110.46,299.7,519.0,LOW,True,SYNTHETIC_DEMO
26.45,90.35,Assam,POP_00383,80383,8038,110.36,728.4,463.9,LOW,True,SYNTHETIC_DEMO
26.55,90.35,Assam,POP_00384,103706,31111,110.26,940.5,1190.9,MEDIUM,True,SYNTHETIC_DEMO
26.65,90.35,Assam,POP_00385,34473,3447,110.17,312.9,665.4,LOW,True,SYNTHETIC_DEMO
26.75,90.35,Assam,POP_00386,61464,18439,110.07,558.4,1411.4,MEDIUM,True,SYNTHETIC_DEMO
26.85,90.35,Assam,POP_00387,37321,22392,109.98,339.4,1664.7,HIGH,True,SYNTHETIC_DEMO
26.95,90.35,Assam,POP_00388,114113,68467,109.88,1038.5,1703.8,HIGH,True,SYNTHETIC_DEMO
27.05,90.35,Assam,POP_00389,40244,12073,109.78,366.6,1450.5,MEDIUM,True,SYNTHETIC_DEMO
27.15,90.35,Assam,POP_00390,304078,91223,109.68,2772.3,1054.0,MEDIUM,True,SYNTHETIC_DEMO
27.25,90.35,Assam,POP_00391,67030,20109,109.58,611.7,1238.8,MEDIUM,True,SYNTHETIC_DEMO
27.35,90.35,Assam,POP_00392,17793,10675,109.49,162.5,1504.2,HIGH,True,SYNTHETIC_DEMO
27.45,90.35,Assam,POP_00393,19261,5778,109.39,176.1,1148.8,MEDIUM,True,SYNTHETIC_DEMO
27.55,90.35,Assam,POP_00394,105184,63110,109.29,962.4,1721.5,HIGH,True,SYNTHETIC_DEMO
27.65,90.35,Assam,POP_00395,41548,12464,109.19,380.5,1342.3,MEDIUM,True,SYNTHETIC_DEMO
27.75,90.35,Assam,POP_00396,49595,14878,109.09,454.6,1407.5,MEDIUM,True,SYNTHETIC_DEMO
27.85,90.35,Assam,POP_00397,95717,28715,108.99,878.2,1329.6,MEDIUM,True,SYNTHETIC_DEMO
27.95,90.35,Assam,POP_00398,47511,28506,108.89,436.3,1861.5,HIGH,True,SYNTHETIC_DEMO
28.05,90.35,Assam,POP_00399,22193,13315,108.79,204.0,1712.7,HIGH,True,SYNTHETIC_DEMO
24.15,90.45,Assam,POP_00400,32282,3228,112.47,287.0,472.4,LOW,True,SYNTHETIC_DEMO
24.25,90.45,Assam,POP_00401,98002,9800,112.38,872.0,620.9,LOW,True,SYNTHETIC_DEMO
24.35,90.45,Assam,POP_00402,8942,894,112.29,79.6,222.8,LOW,True,SYNTHETIC_DEMO
24.45,90.45,Assam,POP_00403,12803,3840,112.21,114.1,1008.2,MEDIUM,True,SYNTHETIC_DEMO
24.55,90.45,Assam,POP_00404,33147,3314,112.12,295.6,252.0,LOW,True,SYNTHETIC_DEMO
24.65,90.45,Assam,POP_00405,21242,2124,112.03,189.6,482.3,LOW,True,SYNTHETIC_DEMO
24.75,90.45,Assam,POP_00406,55270,5527,111.94,493.8,326.7,LOW,True,SYNTHETIC_DEMO
24.85,90.45,Assam,POP_00407,30211,9063,111.85,270.1,959.7,MEDIUM,True,SYNTHETIC_DEMO
24.95,90.45,Assam,POP_00408,84832,8483,111.76,759.1,432.8,LOW,True,SYNTHETIC_DEMO
25.05,90.45,Assam,POP_00409,28566,8569,111.67,255.8,1001.2,MEDIUM,True,SYNTHETIC_DEMO
25.15,90.45,Assam,POP_00410,43799,13139,111.58,392.6,973.1,MEDIUM,True,SYNTHETIC_DEMO
25.25,90.45,Assam,POP_00411,118942,11894,111.48,1066.9,537.3,LOW,True,SYNTHETIC_DEMO
25.35,90.45,Assam,POP_00412,89004,8900,111.39,799.0,761.8,LOW,True,SYNTHETIC_DEMO
25.45,90.45,Assam,POP_00413,75454,22636,111.3,677.9,940.0,MEDIUM,True,SYNTHETIC_DEMO
25.55,90.45,Assam,POP_00414,235886,70765,111.21,2121.1,1258.7,MEDIUM,True,SYNTHETIC_DEMO
25.65,90.45,Assam,POP_00415,100462,10046,111.11,904.1,711.5,LOW,True,SYNTHETIC_DEMO
25.75,90.45,Assam,POP_00416,23059,6917,111.02,207.7,1265.9,MEDIUM,True,SYNTHETIC_DEMO
25.85,90.45,Assam,POP_00417,17659,5297,110.93,159.2,1356.2,MEDIUM,True,SYNTHETIC_DEMO
25.95,90.45,Assam,POP_00418,52952,15885,110.83,477.8,1196.1,MEDIUM,True,SYNTHETIC_DEMO
26.05,90.45,Assam,POP_00419,51349,15404,110.74,463.7,1133.1,MEDIUM,True,SYNTHETIC_DEMO
26.15,90.45,Assam,POP_00420,35531,3553,110.65,321.1,680.7,LOW,True,SYNTHETIC_DEMO
26.25,90.45,Assam,POP_00421,127996,76797,110.55,1157.8,1560.0,HIGH,True,SYNTHETIC_DEMO
26.35,90.45,Assam,POP_00422,15605,4681,110.46,141.3,1220.2,MEDIUM,True,SYNTHETIC_DEMO
26.45,90.45,Assam,POP_00423,24837,7451,110.36,225.1,1152.7,MEDIUM,True,SYNTHETIC_DEMO
26.55,90.45,Assam,POP_00424,18996,1899,110.26,172.3,720.1,LOW,True,SYNTHETIC_DEMO
26.65,90.45,Assam,POP_00425,17164,10298,110.17,155.8,1737.6,HIGH,True,SYNTHETIC_DEMO
26.75,90.45,Assam,POP_00426,47446,14233,110.07,431.0,1054.3,MEDIUM,True,SYNTHETIC_DEMO
26.85,90.45,Assam,POP_00427,43956,26373,109.98,399.7,1550.2,HIGH,True,SYNTHETIC_DEMO
26.95,90.45,Assam,POP_00428,95379,9537,109.88,868.0,769.5,LOW,True,SYNTHETIC_DEMO
27.05,90.45,Assam,POP_00429,72007,21602,109.78,655.9,896.1,MEDIUM,True,SYNTHETIC_DEMO
27.15,90.45,Assam,POP_00430,69061,20718,109.68,629.6,977.0,MEDIUM,True,SYNTHETIC_DEMO
27.25,90.45,Assam,POP_00431,31762,9528,109.58,289.8,883.6,MEDIUM,True,SYNTHETIC_DEMO
27.35,90.45,Assam,POP_00432,43262,12978,109.49,395.1,1139.6,MEDIUM,True,SYNTHETIC_DEMO
27.45,90.45,Assam,POP_00433,38619,23171,109.39,353.0,2078.4,HIGH,True,SYNTHETIC_DEMO
27.55,90.45,Assam,POP_00434,62430,18729,109.29,571.2,1469.6,MEDIUM,True,SYNTHETIC_DEMO
27.65,90.45,Assam,POP_00435,37005,11101,109.19,338.9,1446.7,MEDIUM,True,SYNTHETIC_DEMO
27.75,90.45,Assam,POP_00436,15458,4637,109.09,141.7,1242.0,MEDIUM,True,SYNTHETIC_DEMO
27.85,90.45,Assam,POP_00437,28922,17353,108.99,265.4,1891.1,HIGH,True,SYNTHETIC_DEMO
27.95,90.45,Assam,POP_00438,27213,8163,108.89,249.9,1450.2,MEDIUM,True,SYNTHETIC_DEMO
28.05,90.45,Assam,POP_00439,19855,11913,108.79,182.5,1725.1,HIGH,True,SYNTHETIC_DEMO
24.15,90.55,Assam,POP_00440,29606,2960,112.47,263.2,531.5,LOW,True,SYNTHETIC_DEMO
24.25,90.55,Assam,POP_00441,22335,6700,112.38,198.7,1150.7,MEDIUM,True,SYNTHETIC_DEMO
24.35,90.55,Assam,POP_00442,52193,5219,112.29,464.8,604.0,LOW,True,SYNTHETIC_DEMO
24.45,90.55,Assam,POP_00443,46494,4649,112.21,414.4,248.9,LOW,True,SYNTHETIC_DEMO
24.55,90.55,Assam,POP_00444,153512,46053,112.12,1369.2,829.3,MEDIUM,True,SYNTHETIC_DEMO
24.65,90.55,Assam,POP_00445,36046,3604,112.03,321.8,606.6,LOW,True,SYNTHETIC_DEMO
24.75,90.55,Assam,POP_00446,41975,4197,111.94,375.0,483.5,LOW,True,SYNTHETIC_DEMO
24.85,90.55,Assam,POP_00447,61887,6188,111.85,553.3,421.0,LOW,True,SYNTHETIC_DEMO
24.95,90.55,Assam,POP_00448,19856,1985,111.76,177.7,653.2,LOW,True,SYNTHETIC_DEMO
25.05,90.55,Assam,POP_00449,32696,3269,111.67,292.8,245.4,LOW,True,SYNTHETIC_DEMO
25.15,90.55,Assam,POP_00450,50057,5005,111.58,448.6,664.2,LOW,True,SYNTHETIC_DEMO
25.25,90.55,Assam,POP_00451,45484,4548,111.48,408.0,761.5,LOW,True,SYNTHETIC_DEMO
25.35,90.55,Assam,POP_00452,58716,17614,111.39,527.1,1121.5,MEDIUM,True,SYNTHETIC_DEMO
25.45,90.55,Assam,POP_00453,81719,24515,111.3,734.2,803.2,MEDIUM,True,SYNTHETIC_DEMO
25.55,90.55,Assam,POP_00454,19081,1908,111.21,171.6,783.6,LOW,True,SYNTHETIC_DEMO
25.65,90.55,Assam,POP_00455,20955,6286,111.11,188.6,900.0,MEDIUM,True,SYNTHETIC_DEMO
25.75,90.55,Assam,POP_00456,41349,4134,111.02,372.4,641.4,LOW,True,SYNTHETIC_DEMO
25.85,90.55,Assam,POP_00457,23983,2398,110.93,216.2,726.4,LOW,True,SYNTHETIC_DEMO
25.95,90.55,Assam,POP_00458,70487,7048,110.83,636.0,684.2,LOW,True,SYNTHETIC_DEMO
26.05,90.55,Assam,POP_00459,51329,15398,110.74,463.5,1482.2,MEDIUM,True,SYNTHETIC_DEMO
26.15,90.55,Assam,POP_00460,9911,991,110.65,89.6,721.0,LOW,True,SYNTHETIC_DEMO
26.25,90.55,Assam,POP_00461,193817,58145,110.55,1753.2,1380.5,MEDIUM,True,SYNTHETIC_DEMO
26.35,90.55,Assam,POP_00462,15245,4573,110.46,138.0,1181.5,MEDIUM,True,SYNTHETIC_DEMO
26.45,90.55,Assam,POP_00463,64385,6438,110.36,583.4,592.0,LOW,True,SYNTHETIC_DEMO
26.55,90.55,Assam,POP_00464,50389,15116,110.26,457.0,837.6,MEDIUM,True,SYNTHETIC_DEMO
26.65,90.55,Assam,POP_00465,75953,22785,110.17,689.4,847.6,MEDIUM,True,SYNTHETIC_DEMO
26.75,90.55,Assam,POP_00466,56596,16978,110.07,514.2,1312.2,MEDIUM,True,SYNTHETIC_DEMO
26.85,90.55,Assam,POP_00467,16725,5017,109.98,152.1,1153.7,MEDIUM,True,SYNTHETIC_DEMO
26.95,90.55,Assam,POP_00468,9322,932,109.88,84.8,786.9,LOW,True,SYNTHETIC_DEMO
27.05,90.55,Assam,POP_00469,61704,37022,109.78,562.1,1526.6,HIGH,True,SYNTHETIC_DEMO
